szekenneth wrote a review Mar 2018,50,"very good villa, good service , special thx MR. bouns. kenneth from hongkong","This villa is very good, very big swiming pool .  there is a very nice place to enjoy the holidays with friends and family.  special thank you to Mr. Bouns, help us many problem.  i must be will go back .  kenneth from hong kong","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
Nararat B wrote a review Jul 2020,40,Amazing panoramic sea view,"One of the best residence to stay when visiting Pattaya.  I stay at one bedroom suite, room is spacious(1 br + 1 LV room). Bathroom has perfect sea view, separate bathtub and shower. Pantry in living room has big refrigerator, microwave, electric stove, hot pot and kitchenware.  The best thing in this room is the panoramic sea view!! You can enjoy the amazing view all day long by your private balcony. Residence has a big pool and few step to the beach.  Staffs are friendly only not feel like hotel atmosphere but it is ok.  PS. Only this period, residence does not provide food and beverages so you have to arrange by your own.","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
MulleEllum wrote a review Jan 2019,30,All right,"Our room was large enough and quite all right. We had a sea view and was satisfied with the hotel, our room, the breakfast and the possibility of strolling along the beach.  Look for more reviews by MulleEllum.","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
MissAdeline wrote a review Jan 2019,20,Work in progress,"This is not hotel but kind of Condo .....  Pool is closed, no Towel on the beach, no pool bar, no water for outside shower !!! Breakfast is friendly but quality is poor.  Room, have to say studio, is big and bed confortable and nice view but no mini bar!  Above all no ambience, no mood....  This is definitely not a 5 stars place 😢😢😢","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
Vachini V wrote a review Dec 2018,50,A memorable stay,"My husband and I had such a wonderful time. We stayed for 3 nights in a 2 bedroom cornered apartment. It felt so cozy just like home. It's a beautifully designed room with a spacious space. What we loved most was the view which was overlooking the Marina. Staff were extremely delightful and courteous. Room Service food was delicious with reasonable price. The pool was nice a quite. We enjoyed the walk on the beach to the Marina. It's the best location in Pattaya for us. Definitely, we will visit again.","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
joejojung wrote a review Nov 2018,40,ขอรับรองว่าจะต้องกลับมาซ้ำอีกแน่นอน,ปกติจะพักที่ Movenpick แต่เห็นว่าใน Zone Residence ห้องพักก็ OK ก็เลยเลือกไปพักผ่อนที่ White Sand Beach เนื่องจากทำธุระจนดึก กว่าจะถึงโรงแรมก็ 2 ทุ่มกว่า พนักงานยกกระเป๋าบริการดีมากค่ะ แนะนำโรงแรม คอยช่วยเหลือทุกอย่าง การเช็คอินรวดเร็ว ทุกอย่างที่ Request ได้รับการตอบรับเป็นอย่างดี เราได้ห้อง High Floor Nice View ห้องพักกว้างขวาง สะอาด แต่อย่างที่บอกรอบนี้อดใช้ Facility เลย รอบหน้าต้องมาแก้มือ,"WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
RenatoCoretto wrote a review Sep 2018,30,Some improvements to be done,"the positives:  beautiful room (had a 2 bedroom on 5th floor) & swimming pool, great view  personal always smiling & friendly (but missing some professionalism)    the negatives:  we had some hair from old customers near the toilet for all our 6 days (the room cleaning was very fast, late on day and superficial  the beautiful swimming pool with the stones can be dangerous when touching them  the most disappointing was the breakfast!. We tried it 3 times after 09am, the choice wasn’t big and many things already missing, but the most disgusting were the fly’s on the vegetables which looked not very fresh at this early time on all the 3 days, so we preferred to go to a 7elewen.    good to know:  There is no convenience store in the property or nearby, you should have a car to go shopping or dining outside. There is a coffee machine in the kitchen (N espresso), but no pads provided and nowhere to buy.","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
kwongkrab wrote a review Aug 2018,50,Parinya,"To Whom It May Concern,    If you are reading this before making decision; do not hesitate JUST BOOK IT!!!    Thailand is know as land of SMILE, the staffs are super super friendly and really welcome you as their guest!    Imagine you are waking up in the morning; opening the door to the balcony; feeling the air; listening the wave; seeing ended point where sky and ocean meet. White Sand Beach Residents is an Answer.    Enough said! Enjoy your stay!    Greetings,  Parinya","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
villaanakbali wrote a review Jun 2018,10,Won’t be a return guest,DO NOT ... I REPEAT NOT stay at this property ... the management is unprofessional and the property lacks basic necessities ... there is no ability to change money in-house .... there is no convenience shop to purchase basic staples ... the on property coffee shop is unable to charge to the room ... Internet in the room very hit and miss .. drops out constantly. No toaster No microwave Has coffee machine but no pods supplied and nowhere to purchase ... 2nd morning no hot water in shower. The only good thing I can say is the bed was comfortable and the pillows soft. They have a very long way to go to reach even a basic level of acceptable service.,"WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
Babe wrote a review Apr 2018,40,A Good Hotel with excellent beach view at Jomthien Pattaya,"White Sand beach Pattaya. Big room with 2 bedroom 2 bathroom and 1 huge living room with kitchen area full facilities of kitchenware.  Long balcony area, with excellent sea view.    Big Bedroom with King size included Bathtub in bathroom, 2 Single Bed in another bedroom.  The room is very comfortable, Huge size with cool Air condition.  Free Still water,","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
NoekeD wrote a review Mar 2018,50,Absolutely great,"Stayed there with my husband, son and parents in a executive 2 bedroom appartment. It was spacious, clean and convenient. The balconies are decent of size and the view is magnificent. The pool is great! And love that they have a private beach.    The aircon was noisy and the room service took ages to get us 2 pizza's. So there is room to improve there, but that is not stopping me to go back. We already reserved a 1 month stay in April. I will be reviewing again after our stay.","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
szekenneth wrote a review Mar 2018,50,"very good villa, good service , special thx MR. bouns. kenneth from hongkong","This villa is very good, very big swiming pool .  there is a very nice place to enjoy the holidays with friends and family.  special thank you to Mr. Bouns, help us many problem.  i must be will go back .  kenneth from hong kong","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
Nararat B wrote a review Jul 2020,40,Amazing panoramic sea view,"One of the best residence to stay when visiting Pattaya.  I stay at one bedroom suite, room is spacious(1 br + 1 LV room). Bathroom has perfect sea view, separate bathtub and shower. Pantry in living room has big refrigerator, microwave, electric stove, hot pot and kitchenware.  The best thing in this room is the panoramic sea view!! You can enjoy the amazing view all day long by your private balcony. Residence has a big pool and few step to the beach.  Staffs are friendly only not feel like hotel atmosphere but it is ok.  PS. Only this period, residence does not provide food and beverages so you have to arrange by your own.","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
MulleEllum wrote a review Jan 2019,30,All right,"Our room was large enough and quite all right. We had a sea view and was satisfied with the hotel, our room, the breakfast and the possibility of strolling along the beach.  Look for more reviews by MulleEllum.","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
MissAdeline wrote a review Jan 2019,20,Work in progress,"This is not hotel but kind of Condo .....  Pool is closed, no Towel on the beach, no pool bar, no water for outside shower !!! Breakfast is friendly but quality is poor.  Room, have to say studio, is big and bed confortable and nice view but no mini bar!  Above all no ambience, no mood....  This is definitely not a 5 stars place 😢😢😢","WHITE SAND BEACH RESIDENCES - Prices & Hotel Reviews (Jomtien Beach, Pattaya)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.832567,100.909157&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.832567,100.909157|12.832567,100.909157&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.839743,100.912704&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.835727,100.912987|12.833741,100.908241|12.829955,100.912567|12.833126,100.909164|12.824270,100.911591|12.841268,100.910469|12.840440,100.911743|12.836864,100.912529|12.831965,100.914322&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.833395,100.909111|12.831585,100.909805|12.830833,100.909698|12.827933,100.910110|12.838456,100.908867|12.834017,100.910080|12.839891,100.906013|12.841706,100.910835&signature=Sa1RUecn8JNXo8EOu6ShpHSj3Ug="
